player_id,artist,song_split,album_split_0,album_split_1,album_split_2,midi_filepath
15,Erroll Garner,train,train,train,train,midi_brad/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/I Want To Be Loved.mid
22,Joanne Brackeen,train,train,train,train,midi_brad/studio/Joanne Brackeen/Popsicle Illusion/From This Moment On.mid
29,Tete Montoliu,val,train,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol.1/Alone Together.mid
4,Art Tatum,train,val,train,test,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/I'm In The Mood For Love.mid"
11,Denny Zeitlin,train,val,train,train,midi_brad/studio/Denny Zeitlin/Homecoming/Homecoming.mid
17,George Cables,val,train,train,val,"midi_brad/studio/George Cables/You Don't Know Me, Vol. 2/Señorita De Aranjuez.mid"
4,Art Tatum,train,train,train,train,midi_brad/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/I Cover The Waterfront.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/If You Hadn't Gone Away.mid"
2,Alan Pasqua,train,train,train,train,midi_brad/studio/Alan Pasqua/Solo/Grace.mid
4,Art Tatum,train,val,train,test,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/Everything I Have Is Yours.mid"
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/Easter Parade.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/In Recital (Live)/Lost in the Stars.mid
22,Joanne Brackeen,train,train,train,train,midi_brad/studio/Joanne Brackeen/Popsicle Illusion/High Tea for Stephany.mid
22,Joanne Brackeen,val,train,train,train,midi_brad/studio/Joanne Brackeen/Popsicle Illusion/Knickerbocker Blues.mid
19,Hank Jones,val,test,train,val,midi_brad/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/The Very Thought Of You.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/Tea For Two.mid"
3,Andy Laverne,train,train,train,train,midi_brad/studio/Andy Laverne/Tadd's Delight/If You Could See Me Now.mid
13,Duke Jordan,train,train,test,train,"midi_brad/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Dancer's Call.mid"
11,Denny Zeitlin,train,val,train,train,midi_brad/studio/Denny Zeitlin/Homecoming/First Light.mid
27,Ray Bryant,train,train,train,train,midi_brad/studio/Ray Bryant/Alone With The Blues/Joy (Blues 2).mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/In Recital (Live)/Shenandoah.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Anone.mid
29,Tete Montoliu,train,train,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol.2/Oleo.mid
19,Hank Jones,train,test,train,val,midi_brad/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/What Am I Here For.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/The Moon Is Low.mid"
26,Oscar Peterson,train,train,train,test,midi_brad/studio/Oscar Peterson/1951/Gypsy In My Soul.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Echoes of Harlem.mid
27,Ray Bryant,train,train,val,train,midi_brad/studio/Ray Bryant/Plays Blues and Ballads (Piano Solo)/My One and Only Love.mid
20,Horace Parlan,test,train,train,train,midi_brad/studio/Horace Parlan/In Copenhagen/Deep River.mid
10,Dave McKenna,test,train,train,train,midi_brad/studio/Dave McKenna/Easy Street/Now That You're Gone.mid
15,Erroll Garner,train,train,train,train,midi_brad/studio/Erroll Garner/Afternoon Of An Elf/A Smooth One.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/March Of The Siamese Children.mid
11,Denny Zeitlin,val,train,val,test,midi_brad/studio/Denny Zeitlin/Wherever You Are/My Dream Is Yours.mid
16,Fred Hersch,val,train,train,train,midi_brad/studio/Fred Hersch/Thelonious -  Fred Hersch Plays Monk/Reprise -  'Round Midnight.mid
7,Brad Mehldau,train,train,train,test,midi_brad/studio/Brad Mehldau/Suite -  April 2020/III. keeping distance.mid
26,Oscar Peterson,val,train,train,val,midi_brad/studio/Oscar Peterson/1951/Flying Home.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/Cherokee.mid"
13,Duke Jordan,train,train,val,train,"midi_brad/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Diamond Stud.mid"
20,Horace Parlan,train,train,train,train,midi_brad/studio/Horace Parlan/In Copenhagen/A time For Love.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/Soft Lights And Sweet Music.mid
12,Dick Hyman,train,test,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/Thou Swell.mid
2,Alan Pasqua,train,train,val,train,midi_brad/studio/Alan Pasqua/Soliloquy/Isn't It Romantic.mid
26,Oscar Peterson,train,train,train,val,midi_brad/studio/Oscar Peterson/1951/I've Got Rhythm.mid
4,Art Tatum,test,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/S'posin'.mid"
4,Art Tatum,train,train,train,train,midi_brad/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Dardanella.mid
0,Abdullah Ibrahim,train,test,train,train,midi_brad/studio/Abdullah Ibrahim/Solotude/Signal On The Hill.mid
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Dream Time/Blue Bolero - Blue Bolero IV.mid
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Senzo/Dust (Reprise).mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Blue Lily.mid
3,Andy Laverne,train,test,train,train,midi_brad/studio/Andy Laverne/In The Mood For A Classic/Dance of the infidels.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/When Your Lover Has Gone.mid"
1,Alan Broadbent,train,train,train,train,midi_brad/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Now and Then.mid
27,Ray Bryant,train,train,train,train,midi_brad/studio/Ray Bryant/Alone With The Blues/Stocking Feet.mid
6,Bill Cunliffe,train,val,test,train,midi_brad/studio/Bill Cunliffe/Playground Swing/The Wheels On the Bus.mid
20,Horace Parlan,train,test,train,val,midi_brad/studio/Horace Parlan/Musically Yours/Ruby my dear.mid
19,Hank Jones,val,val,train,val,midi_brad/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Oh Look At Me Now.mid
0,Abdullah Ibrahim,val,train,test,test,midi_brad/studio/Abdullah Ibrahim/The Song Is My Story/The Song Is My Story.mid
18,George Shearing,train,test,train,val,midi_brad/studio/George Shearing/Grand Piano/When A Woman Loves A Man.mid
15,Erroll Garner,train,train,train,train,midi_brad/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/Cottage For Sale.mid
12,Dick Hyman,val,train,train,train,midi_brad/studio/Dick Hyman/In Recital (Live)/Love Me Tonight -  Lover.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Easy Street/Basin Street Blues.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Autumn in New York - Dick Hyman Plays the Music of Vernon Duke/April in Paris.mid
11,Denny Zeitlin,train,test,train,train,midi_brad/studio/Denny Zeitlin/Homecoming/Millpond.mid
5,Barry Harris,test,test,train,test,midi_brad/studio/Barry Harris/Solo/I Know That You Know.mid
1,Alan Broadbent,test,train,val,train,midi_brad/studio/Alan Broadbent/To the Evening Star/As Morning Breaks (The Prize Song).mid
6,Bill Cunliffe,train,train,train,val,"midi_brad/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/I Want to Talk About You.mid"
19,Hank Jones,train,val,train,test,midi_brad/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/My Heart Stood Still.mid
27,Ray Bryant,val,train,val,train,midi_brad/studio/Ray Bryant/Plays Blues and Ballads (Piano Solo)/Gee Baby Ain't Good to You.mid
0,Abdullah Ibrahim,test,train,train,train,midi_brad/studio/Abdullah Ibrahim/Ode to Duke Ellington (At Duke's Place)/In a Sentimental Mood.mid
1,Alan Broadbent,train,train,val,train,midi_brad/studio/Alan Broadbent/To the Evening Star/Opus Blue.mid
17,George Cables,train,val,train,train,midi_brad/studio/George Cables/You Don't Know Me Volume I/You Don't Know What Love Is.mid
28,Roland Hanna,val,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/I Hear You Knockin' but You Can't Come In.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Blues in the Night -  Dick Hyman Plays Harold Arlen/Blues in The Night.mid
6,Bill Cunliffe,train,train,train,train,"midi_brad/studio/Bill Cunliffe/That Time of Year/God rest ye Merry, Gentlemen.mid"
20,Horace Parlan,train,train,test,train,midi_brad/studio/Horace Parlan/The Maestro/Ill Wind.mid
26,Oscar Peterson,train,train,test,train,"midi_brad/studio/Oscar Peterson/Exclusively for My Friends -  My Favorite Instrument, Vol. IV/Little Girl Blue - Live.mid"
2,Alan Pasqua,train,train,test,train,midi_brad/studio/Alan Pasqua/Soliloquy/Hello Young Lovers.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Autumn in New York - Dick Hyman Plays the Music of Vernon Duke/London in July.mid
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/Solo Piano Compositions/What's Next - for Thelonious Monk.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/Easy To Love.mid
17,George Cables,train,train,train,test,"midi_brad/studio/George Cables/You Don't Know Me, Vol. 2/Morning Song.mid"
19,Hank Jones,test,train,train,train,midi_brad/studio/Hank Jones/Handful Of Keys/What Did I Do To Be So Black And Blue - Instrumental.mid
26,Oscar Peterson,train,train,train,test,midi_brad/studio/Oscar Peterson/1951/(I Don't Stand A) Ghost Of A Chance With You.mid
27,Ray Bryant,train,train,val,train,midi_brad/studio/Ray Bryant/Plays Blues and Ballads (Piano Solo)/In De Backroom.mid
6,Bill Cunliffe,train,train,train,val,"midi_brad/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/Lost Weekend.mid"
14,Ellis Marsalis,val,train,train,train,midi_brad/studio/Ellis Marsalis/Ruminations in New York/Things That You Never Were.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Blues in the Night -  Dick Hyman Plays Harold Arlen/Get Happy.mid
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Ode to Duke Ellington (At Duke's Place)/Ode to Duke.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 4/If You Hadn't Gone Away.mid"
2,Alan Pasqua,train,val,train,test,midi_brad/studio/Alan Pasqua/Day Dream/Turn out the Stars.mid
11,Denny Zeitlin,train,test,train,train,midi_brad/studio/Denny Zeitlin/Homecoming/Morning Touch.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/You're Blase.mid"
0,Abdullah Ibrahim,val,train,train,train,midi_brad/studio/Abdullah Ibrahim/Dream Time/In the Evening.mid
15,Erroll Garner,train,train,train,train,midi_brad/studio/Erroll Garner/Afternoon Of An Elf/Yesterdays.mid
6,Bill Cunliffe,val,train,train,test,"midi_brad/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/Polka Dots And Moonbeams.mid"
5,Barry Harris,train,train,val,train,midi_brad/studio/Barry Harris/Listen To Barry Harris...Solo Piano (Reissue)/Ascension.mid
8,Cedar Walton,test,test,test,train,midi_brad/studio/Cedar Walton/Blues For Myself (Piano Solo)/Just In Time.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/On a Turquoise Cloud.mid
15,Erroll Garner,train,train,train,train,midi_brad/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/In A Little Spanish Town.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Dave McKenna -  Solo/C Jam Blues.mid
2,Alan Pasqua,train,train,val,train,midi_brad/studio/Alan Pasqua/Soliloquy/A Time for Love.mid
27,Ray Bryant,train,train,val,train,midi_brad/studio/Ray Bryant/Plays Blues and Ballads (Piano Solo)/Blues in the Pulpit.mid
26,Oscar Peterson,train,train,test,train,"midi_brad/studio/Oscar Peterson/Exclusively for My Friends -  My Favorite Instrument, Vol. IV/Lulu's Back in Town - Live.mid"
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Blues in the Night -  Dick Hyman Plays Harold Arlen/Stormy Weather.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/Night And Day.mid"
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/Lady Of The Evening.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/Come Rain Or Come Shine.mid"
20,Horace Parlan,train,test,train,val,midi_brad/studio/Horace Parlan/Musically Yours/Jitterbug waltz.mid
3,Andy Laverne,train,val,train,train,midi_brad/studio/Andy Laverne/In The Mood For A Classic/Oblivion.mid
26,Oscar Peterson,train,train,train,train,midi_brad/studio/Oscar Peterson/Tracks (Remastered)/If I Should Lose You - Remastered.mid
4,Art Tatum,train,train,train,train,midi_brad/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Someone To Watch Over Me.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 4/I Only Have Eyes For You.mid"
19,Hank Jones,test,train,train,train,midi_brad/studio/Hank Jones/Handful Of Keys/How Come You Do Me Like You Do - Instrumental.mid
6,Bill Cunliffe,train,val,test,train,midi_brad/studio/Bill Cunliffe/Playground Swing/Meet the Flintstones.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/The Gal From Joe's.mid
26,Oscar Peterson,train,train,train,val,midi_brad/studio/Oscar Peterson/1951/To A Wild Rose.mid
18,George Shearing,train,train,test,train,midi_brad/studio/George Shearing/The Shearing Piano/It Might As Well Be Spring.mid
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/Solo Piano Compositions/Dark One - for Miles Davis.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/I Surrender, Dear.mid"
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Jitterbug Waltz.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/The Surrey With The Fringe On Top.mid
18,George Shearing,train,train,train,train,midi_brad/studio/George Shearing/Piano/Wendy.mid
1,Alan Broadbent,val,train,train,train,midi_brad/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Love Is the Thing.mid
20,Horace Parlan,train,train,test,train,midi_brad/studio/Horace Parlan/The Maestro/Nardis.mid
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/All Alone/Orange Was the Color of Her Dress Then Blue Silk.mid
14,Ellis Marsalis,train,train,train,val,midi_brad/studio/Ellis Marsalis/Duke In Blue/The Mooche.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/I Didn't Know What Time It Was.mid"
15,Erroll Garner,train,train,train,train,"midi_brad/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/Medley -  April In Paris, The Last Time I Saw Paris.mid"
0,Abdullah Ibrahim,train,test,train,train,midi_brad/studio/Abdullah Ibrahim/Solotude/Mindiff.mid
29,Tete Montoliu,train,train,train,train,midi_brad/studio/Tete Montoliu/Yellow Dolphin Street/You've Changed.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Easy Street/Easy Street.mid
13,Duke Jordan,train,train,train,test,midi_brad/studio/Duke Jordan/One For The Library/Lush Life.mid
19,Hank Jones,train,train,train,train,midi_brad/studio/Hank Jones/Handful Of Keys/I'm More Than Satisfied - Instrumental.mid
2,Alan Pasqua,train,train,train,train,midi_brad/studio/Alan Pasqua/Russian Peasant/Dance By The Sea.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Duke Ellington Piano Solos/Come Sunday.mid
8,Cedar Walton,train,test,val,train,midi_brad/studio/Cedar Walton/Blues For Myself (Piano Solo)/Blues For Myself.mid
26,Oscar Peterson,train,train,train,train,midi_brad/studio/Oscar Peterson/Tracks (Remastered)/Honeysuckle Rose - Remastered.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/Heat Wave.mid"
29,Tete Montoliu,test,val,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol. 4/Bluesology.mid
28,Roland Hanna,val,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Bye Bye Blackbird.mid
25,Kenny Barron,test,train,train,train,midi_brad/studio/Kenny Barron/At The Piano/Wazuri Blues.mid
20,Horace Parlan,train,train,val,train,midi_brad/studio/Horace Parlan/The Maestro/A Flower Is a Lovesome Thing.mid
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Dream Time/Nisa.mid
12,Dick Hyman,train,test,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/Manhattan.mid
4,Art Tatum,test,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/I Can't Give You Anything But Love.mid"
2,Alan Pasqua,train,train,train,train,midi_brad/studio/Alan Pasqua/Russian Peasant/Forest Of Blue.mid
0,Abdullah Ibrahim,train,test,train,train,midi_brad/studio/Abdullah Ibrahim/Solotude/Pula.mid
7,Brad Mehldau,train,train,train,test,midi_brad/studio/Brad Mehldau/Suite -  April 2020/VIII. yearning.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Indiana (Back Home Again In Indiana).mid"
3,Andy Laverne,train,train,train,train,midi_brad/studio/Andy Laverne/Tadd's Delight/Hot House.mid
2,Alan Pasqua,train,train,train,train,midi_brad/studio/Alan Pasqua/Solo/To Love Again.mid
12,Dick Hyman,val,val,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/It Never Entered My Mind.mid
27,Ray Bryant,train,train,train,train,midi_brad/studio/Ray Bryant/Alone With The Blues/Blues 3.mid
1,Alan Broadbent,train,train,train,train,midi_brad/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Heart to Heart.mid
19,Hank Jones,train,train,train,train,midi_brad/studio/Hank Jones/Handful Of Keys/You Feet's Too Big - Instrumental.mid
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Senzo/In A Sentimental Mood.mid
2,Alan Pasqua,train,val,train,test,midi_brad/studio/Alan Pasqua/Day Dream/When I Grow Too Old to Dream.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/September Song.mid
